TweetTime,Tweet,Location,FollowersCount,FriendsCount,ListedCount,FavouritesCount,StatusesCount,UserCreatedAt,Lang
Wed Sep 17 21:14:46 +0000 2014,b'@tv_KevinSharkey It will be no vote but de facto 3rd option that #cameron would not give #salmond to put on ballot paper. #indyref',Co Down,826,919,24,5530,18992,Fri Jun 21 18:41:35 +0000 2013,en-gb
Wed Sep 17 21:12:17 +0000 2014,b'Last time I saw a bigger egomaniac was #blair just before Iraq. That #salmond has the same look. In it for himself #greedy #scotlandbeware?',,83,569,2,977,2158,Fri Nov 18 23:05:15 +0000 2011,en
Wed Sep 17 21:11:55 +0000 2014,b'Are you Scottish people seriously voting for this wee fella tomorrow? #salmond http://t.co/7UZUMJViRQ',South Wales,15863,1032,258,2098,18747,Mon Feb 22 13:29:22 +0000 2010,en
Wed Sep 17 21:11:34 +0000 2014,b'What kind of nationalist  fuckwit tries to split up another country that it is dependent on to join the #EU #Spain #Catalonia #SALMOND',United Kingdom,500,3187,17,5748,10450,Wed Apr 06 17:34:38 +0000 2011,en
Wed Sep 17 21:09:43 +0000 2014,b'#Scottish Referendum: #Salmond Has Last Word\\nhttp://t.co/SaLyT9CA3P',Nigeria,890,132,1,39,1783,Sat Jul 04 17:49:48 +0000 2009,en
Wed Sep 17 21:09:43 +0000 2014,"b""#Salmond is a utter pleb. Can't believe he has the right to break #Scotland away. #No #ScotlandDecides""",,375,832,26,3630,12525,Mon Apr 06 09:35:16 +0000 2009,en
Wed Sep 17 21:08:53 +0000 2014,"b""What's the hidden agenda of this sudden #independence craze? Fat cats such as #Salmond know. The 'people' don't. Dont believe fat cats. #no""",London (fact) Helsinki (wish),1082,817,58,3017,48864,Mon Aug 17 12:06:49 +0000 2009,en
Wed Sep 17 21:08:10 +0000 2014,b'@IndyWisdom it was #Scottish FM #Salmond who encouraged Fred the Shred to do takeover that brought down RBS: http://t.co/f8Y7XUla2d #indyref',London/Yorkshire,5123,426,347,20958,146766,Mon Mar 12 19:07:46 +0000 2012,en
Wed Sep 17 21:06:48 +0000 2014,b'Come on Scotland!! #VoteYes #indyref #Salmond',,163,759,3,4609,2460,Mon May 16 17:33:18 +0000 2011,en
Wed Sep 17 21:05:46 +0000 2014,"b""He'll probably mark his ballot paper with a sword #salmond the king of pish fish""","Here and there, mainly there",166,1815,5,3920,7549,Tue Dec 07 16:45:23 +0000 2010,en
Wed Sep 17 21:04:28 +0000 2014,"b'If it goes against him, #Salmond could always grow his hair and be a Tony Hancock lookalike.'",,2803,4978,47,17468,79833,Tue Sep 14 09:26:43 +0000 2010,en
Wed Sep 17 21:03:53 +0000 2014,"b""RT @Baumflough: If it's a Yes vote, does #Salmond automatically become Queen of #Scotland?""",garden of England,1304,1967,19,36259,129147,Sun Mar 15 17:13:34 +0000 2009,en
Wed Sep 17 21:03:26 +0000 2014,"b""If it's a Yes vote, does #Salmond automatically become Queen of #Scotland?""",,2803,4978,47,17468,79833,Tue Sep 14 09:26:43 +0000 2010,en
Wed Sep 17 21:00:17 +0000 2014,b'#salmond equals 8 percent\\n#Cameron equals 92 percent\\n\\nWho will have the upper hand in negotiations.',"Gateshead, England",53,192,3,31,6831,Fri Apr 09 07:32:12 +0000 2010,en
Wed Sep 17 20:59:55 +0000 2014,b'#salmond #cameron #miliband #clegg #farage least trusted group of political leaders in the history of British politics...?',London,1404,1970,51,598,8771,Sun Aug 16 12:02:57 +0000 2009,en
Wed Sep 17 20:58:56 +0000 2014,"b""#salmond says it's not about the Tories,funny how through the whole campaign it was all about the Tories! #indyref""","Andalusia, Spain",1328,568,21,2104,16663,Wed Feb 11 20:47:36 +0000 2009,en
Wed Sep 17 20:55:51 +0000 2014,b'@arrest_bankers #ScottishReferendum is much bigger than #Salmond and the #SNP. #indyref',England ,1800,504,220,66002,83157,Sat Apr 10 17:43:45 +0000 2010,en
Wed Sep 17 20:54:43 +0000 2014,"b'I confess,in my heart I hope ""Yes #Scotland"" wins.Scottish independence: Alex #Salmond addresses final campaign rally http://t.co/mmFgiWizsJ'",In giro,717,862,43,1735,15160,Wed Mar 17 11:33:36 +0000 2010,en
Wed Sep 17 20:53:26 +0000 2014,b'Fantastic speech from #Salmond #VoteYes',"The Shire, Middle-earth",148,521,11,10092,4740,Tue Mar 15 16:54:38 +0000 2011,en
Wed Sep 17 20:53:03 +0000 2014,"b""RT @NaraHodge: Seeing so much of Alex #Salmond on TV ( thankfully not on High Definition Sky) has left me almost wishing to be 'assassinate\\u2026""",,139,169,5,17913,13255,Sun Jul 27 15:11:53 +0000 2014,en-GB
Wed Sep 17 20:50:19 +0000 2014,b'@colinsalmon24  ROSE TINTED GLASSES A YES CAMPAIGN FULL OF INTIMIDATION FLASH MOBS AND VIOLENCE #SALMOND DIVIDED A COUNTRY TIME WILL TELL',United Kingdom ,2636,3721,50,5449,28294,Sun Jan 22 16:44:30 +0000 2012,en
Wed Sep 17 20:50:07 +0000 2014,"b'RT @SamSussex: Very inspiring speech by Alex #Salmond unlike the negative, scaremongering speech by Gordon Brown. #SkyNews #ScotlandDecides'","North West, England",36623,35070,390,6970,236857,Fri Jun 10 12:48:10 +0000 2011,en
Wed Sep 17 20:49:48 +0000 2014,"b""If I could vote and was undecided before that speech I wouldn't be afterwards.  definitely a YES.  #Salmond""",Clones & County Down,540,1780,12,6445,8984,Wed Apr 08 14:39:54 +0000 2009,en
Wed Sep 17 20:49:43 +0000 2014,"b""RT @TomLawler571: #salmond wants to remain friends with the rest of the UK post #indyref #YesScotland or #NoThanks he's going to be very di\\u2026""",Mirfield. England,5216,6327,43,161,8580,Mon May 04 20:00:57 +0000 2009,en
Wed Sep 17 20:49:11 +0000 2014,b'Will go down as one of the best political speeches. #Salmond Vote #YES end Westminster rule.',Glasgow,408,429,3,65,2318,Sun Dec 12 01:17:34 +0000 2010,en
Wed Sep 17 20:48:48 +0000 2014,"b'RT @SamSussex: Very inspiring speech by Alex #Salmond unlike the negative, scaremongering speech by Gordon Brown. #SkyNews #ScotlandDecides'",Scotland,267,471,4,8419,10326,Sun Jan 17 21:44:53 +0000 2010,en
Wed Sep 17 20:48:23 +0000 2014,"b'Very inspiring speech by Alex #Salmond unlike the negative, scaremongering speech by Gordon Brown. #SkyNews #ScotlandDecides'",Sussex by the Sea,4003,1769,78,208,38311,Wed Jan 12 23:04:10 +0000 2011,en
Wed Sep 17 20:48:11 +0000 2014,"b'""Unhappy the land in need of heroes"" #Salmond #Scotland #BetterTogether'",Lewisham,26777,1396,328,96970,146853,Sat Jun 04 08:34:34 +0000 2011,en
Wed Sep 17 20:47:35 +0000 2014,b'That was so stirring I just tried to high-five the cat. #Salmond #Sturgeon #YesScotland',This broken hill ,324,421,10,1222,16391,Tue Jan 27 16:47:12 +0000 2009,en
Wed Sep 17 20:45:53 +0000 2014,"b""RT @TomLawler571: #salmond wants to remain friends with the rest of the UK post #indyref #YesScotland or #NoThanks he's going to be very di\\u2026""",,458,1086,6,14358,15754,Fri Apr 22 16:59:32 +0000 2011,en
Wed Sep 17 20:45:19 +0000 2014,"b""RT @Sparkle__Monkey: Nice speech, there's something in my eye #Salmond""","Edinburgh, Scotland",1135,983,27,7840,9183,Wed Apr 16 20:47:07 +0000 2014,en
Wed Sep 17 20:45:16 +0000 2014,"b'Powerful speech by #Salmond in #Perth ""Let\'s do this now"" &amp; ""Tomorrow is the opportunity of a lifetime"" indyref #yeswecan'",London,710,1589,38,3050,5624,Tue Feb 03 17:25:50 +0000 2009,en
Wed Sep 17 20:45:04 +0000 2014,"b'#Salmond: ""What we seek is a ralationship of equals"". Verzoenend voor verliezende Engelsen - heeft ook hand uitgestoken indien NO #indyref'",,469,662,28,12,9280,Mon Apr 23 09:59:46 +0000 2012,en
Wed Sep 17 20:44:43 +0000 2014,"b""RT @Sparkle__Monkey: Nice speech, there's something in my eye #Salmond""",,1445,771,7,9546,5829,Fri Mar 25 16:31:13 +0000 2011,en
Wed Sep 17 20:44:41 +0000 2014,"b'#Salmond ""Despertemos el vienes diciendo que lo hemos conseguido. No dej\\xe9is que nos digan que no podemos [...] hag\\xe1moslo y hag\\xe1moslo ahora""'",,592,596,13,1356,2680,Mon Oct 05 19:48:00 +0000 2009,en
Wed Sep 17 20:44:20 +0000 2014,"b""#salmond wants to remain friends with the rest of the UK post #indyref #YesScotland or #NoThanks he's going to be very disappointed""","Emsworth, England",160,1095,4,326,4324,Mon Jan 09 19:29:06 +0000 2012,en
Wed Sep 17 20:43:35 +0000 2014,"b""Nice speech, there's something in my eye #Salmond""",Scotland.,5516,2097,98,394265,296971,Sat Jul 16 09:22:31 +0000 2011,en
Wed Sep 17 20:43:14 +0000 2014,b'Ecco perch\\xe9 anche Salmond spera nel NO. Scottish independence: Five reasons #Salmond is secretly hoping for a No vote http://t.co/5QGRaJfDyR',,1715,1027,25,1144,5218,Sun Feb 21 16:44:24 +0000 2010,it
Wed Sep 17 20:43:10 +0000 2014,b'And henceforth speech writers will recall that was not a winning address #salmond #indyref',London & Cardiff,2593,932,99,4221,19533,Sun Mar 29 22:34:36 +0000 2009,en
Wed Sep 17 20:40:48 +0000 2014,b'RT @theactualpolson: RT @wishartwealth How does #Salmond make you really feel flowchart http://t.co/HmDUxV7QXD *genius*',Edinburgh,1958,1827,33,1377,9206,Tue Jun 29 09:52:57 +0000 2010,en
Wed Sep 17 20:39:57 +0000 2014,b'Seriously Alex #Salmond sounds like the guy Americans thought we voted for in 2008; less nationalism and more anti-Thatcherism #indyref',,519,757,13,3077,4692,Tue Feb 10 21:52:44 +0000 2009,en
Wed Sep 17 20:39:20 +0000 2014,"b""Seeing so much of Alex #Salmond on TV ( thankfully not on High Definition Sky) has left me almost wishing to be 'assassinated' too....""","The United Kingdom, England",30680,5331,144,15622,61424,Tue Sep 27 22:23:28 +0000 2011,en
Wed Sep 17 20:38:19 +0000 2014,"b'RT @Otto_English: ""NHS cuts, something else, yabba yabba AND Soleros for all"" #Salmond #ScotlandDecides http://t.co/gGulQV2VAY'",Portsmouth,346,607,10,10685,21880,Thu Aug 23 21:02:34 +0000 2012,en
Wed Sep 17 20:36:36 +0000 2014,"b'#Salmond se refiere a los laboristas ""la obscenidad de las armas de destrucci\\xf3n masiva"". El recinto se viene abajo. UK no perdona a Blair'",,592,596,13,1356,2680,Mon Oct 05 19:48:00 +0000 2009,en
Wed Sep 17 20:36:15 +0000 2014,b'Alex #Salmond waits to see if dream for #Scotland is fulfilled: When Alex Salmond was a young and obscure MP at\\u2026 http://t.co/N3KL87jnhX',Sumedang,3376,3471,483,10,440776,Mon May 05 07:15:12 +0000 2014,en
Wed Sep 17 20:36:05 +0000 2014,b'RT @SamSussex: Is Alex #Salmond claiming credit for the fall in unemployment in #Scotland? #PerthSpeach #IndyRef #SkyNews',Bolton Percy,1002,2835,21,15797,19802,Wed May 12 09:03:57 +0000 2010,en
Wed Sep 17 20:35:57 +0000 2014,b'Is it really disarmament if the bombs just get moved elsewhere? #Scotland #salmond #nothanks',,104,191,2,242,431,Thu Jan 12 18:21:36 +0000 2012,en
Wed Sep 17 20:34:43 +0000 2014,"b'""...an nhs always in public hands"" *then clears his throat* Interesting body language there Alex. #Liar #Salmond #Indyref'","Glasgow, Scotland",2573,2707,52,14513,52102,Tue Mar 29 15:28:54 +0000 2011,en
Wed Sep 17 20:34:24 +0000 2014,"b'RT @Otto_English: ""NHS cuts, something else, yabba yabba AND Soleros for all"" #Salmond #ScotlandDecides http://t.co/gGulQV2VAY'","Hamburg, Germany",1687,4016,27,9653,9768,Wed Nov 24 21:10:04 +0000 2010,en
Wed Sep 17 20:34:17 +0000 2014,b'#Obama has come out for the #union. How is #Salmond going if answer this one? #lies #ProjectFear #indyref #nothanks http://t.co/qLIK70dZs8',London Europe ,10216,6014,258,98430,318340,Thu Mar 22 22:25:39 +0000 2012,en
Wed Sep 17 20:34:09 +0000 2014,"b'An alliteration: #Salmond speaks so #scottishindependence surely succeeds? is it yes or no? And other ""S"": while I pack for #SolomonIslands!'","London, UK",767,2912,13,430,1778,Sat Mar 21 02:40:49 +0000 2009,en
Wed Sep 17 20:34:04 +0000 2014,"b'""NHS cuts, something else, yabba yabba AND Soleros for all"" #Salmond #ScotlandDecides http://t.co/gGulQV2VAY'",Lewisham,26777,1396,328,96970,146853,Sat Jun 04 08:34:34 +0000 2011,en
Wed Sep 17 20:34:03 +0000 2014,b'#salmond is full of stirring but ultimately vacuous rhetoric. #scotland #referendum',London ,623,1420,20,1089,2962,Fri Mar 20 12:17:16 +0000 2009,en
Wed Sep 17 20:33:40 +0000 2014,b'RT @Sam Sussex Is Alex #Salmond claiming credit for the fall in unemployment in #Scotland #PerthSpeach #IndyRef #SkyNews LOL #BetterTogether',RT ≠ agree,1543,3604,99,16420,88980,Thu Dec 22 09:20:54 +0000 2011,en
Wed Sep 17 20:32:43 +0000 2014,"b'An alliteration: #Salmond speaks so #scottishindependence surely succeeds?And other ""S"": while I pack for #SolomonIslands! is it yes or no?'","London, UK",767,2912,13,430,1778,Sat Mar 21 02:40:49 +0000 2009,en
Wed Sep 17 20:32:28 +0000 2014,b'Is Alex #Salmond claiming credit for the fall in unemployment in #Scotland? #PerthSpeach #IndyRef #SkyNews',Sussex by the Sea,4003,1769,78,208,38311,Wed Jan 12 23:04:10 +0000 2011,en
Wed Sep 17 20:30:30 +0000 2014,b'Has #Salmond talked about those half a billion pound Scots #Nhs cuts yet and tried to hide from you all? #ScotlandDecides #Bbcnews #indyref',Lewisham,26777,1396,328,96970,146853,Sat Jun 04 08:34:34 +0000 2011,en
Wed Sep 17 20:29:19 +0000 2014,b'RT @DRSTEWARTY: #salmond rubbish and uninspiring #bettertogether surely now after that speech. You remind me of Fred Flintstone #alexsalmon\\u2026',Scotland,1071,3893,70,42590,115445,Sat Jan 24 20:51:39 +0000 2009,en
Wed Sep 17 20:28:22 +0000 2014,"b'Like Russia, Scotland will churn out a few McOligarchs while the remainder enjoy a lowered standard of living. #Salmond #Putin #disguise'",Newcastle. ,796,82,18,2225,6704,Sat Feb 18 18:43:27 +0000 2012,en
Wed Sep 17 20:25:48 +0000 2014,"b'@WhiteHouse Barak Obama hopes that the United Kingdom remains strong, robust and United #indyref #nothanks #Salmond http://t.co/cFiy1hQCE1'",London Europe ,10216,6014,258,98430,318340,Thu Mar 22 22:25:39 +0000 2012,en
Wed Sep 17 20:25:33 +0000 2014,"b'@TruthIzSexy Adam Smith was pretty clear that nobody ""runs"" an economy #indyref  #Salmond'",The Anglosphere,14,15,1,51,2205,Fri Aug 15 14:51:44 +0000 2014,en-gb
Wed Sep 17 20:25:09 +0000 2014,b'#salmond rubbish and uninspiring #bettertogether surely now after that speech. You remind me of Fred Flintstone #alexsalmond ps ties squint',Houghton le Spring,289,539,1,92,958,Sun Oct 28 16:01:40 +0000 2012,en
Wed Sep 17 20:24:23 +0000 2014,b'Whatever the outcome of Fridays vote in #Scotland I fear the damage has already been done nice one creepy #salmond',London,222,582,5,3444,2349,Thu Jan 26 10:01:25 +0000 2012,en
Wed Sep 17 20:23:15 +0000 2014,"b""RT @BearGardenMan: Cameron 'Heir-to-Chamberlain' will now be best known for his Appeasement Foreign Policy - #Scotland #Salmond #EU http://\\u2026""",U.K.,415,1865,33,3522,23552,Sun Dec 30 10:58:11 +0000 2012,en-gb
Wed Sep 17 20:19:28 +0000 2014,b'RT @theactualpolson: RT @wishartwealth How does #Salmond make you really feel flowchart http://t.co/HmDUxV7QXD *genius*',"ÜT: 51.479455,-0.164823",574,437,16,555,1911,Wed Nov 25 18:00:40 +0000 2009,en
Wed Sep 17 20:18:16 +0000 2014,b'Alex #Salmond accused of lying over #EU talks | via @Telegraph http://t.co/Z5pw7hDiC4',North,1345,1895,47,201,50563,Sat Jun 11 14:12:53 +0000 2011,en
Wed Sep 17 20:18:14 +0000 2014,b'Pure mahoosive lump in my throat #Salmond',Scotland.,5516,2097,98,394265,296971,Sat Jul 16 09:22:31 +0000 2011,en
Wed Sep 17 20:16:30 +0000 2014,b'I really hope these two resign never to be seen again if the vote goes the right way tomorrow #NoThanks #indyref #Salmond #Sturgeon',United Kingdom,105,698,0,63,5847,Sat Feb 07 16:18:03 +0000 2009,en
Wed Sep 17 20:11:46 +0000 2014,b'RT @theactualpolson: RT @wishartwealth How does #Salmond make you really feel flowchart http://t.co/HmDUxV7QXD *genius*',,215,754,3,11768,3885,Thu Sep 08 21:47:04 +0000 2011,en
Wed Sep 17 20:11:12 +0000 2014,"b'RT @ferranmartin: Sobre lo de Escocia, una vi\\xf1eta alusiva: Convivencias. #humor #ScotlandDecides #salmond #9N2014 http://t.co/0PXZrkBi7u'",,2619,3587,63,132457,95785,Mon Jun 10 21:41:24 +0000 2013,ca
Wed Sep 17 20:10:46 +0000 2014,b'If nothing else #Salmond\\u2019s managed to create a deep division in his country that will be a long time healing whichever way the #IndyRef goes',Gods own county. ,1483,1742,16,236,18129,Wed Jun 29 13:10:17 +0000 2011,en
Wed Sep 17 20:10:10 +0000 2014,b'Alex #Salmond = Wizard of Oz',On the financial beach,6975,920,256,13664,21080,Tue Apr 08 10:53:46 +0000 2014,en
Wed Sep 17 20:09:27 +0000 2014,b'@arrest_bankers he is 100% idiot. #Salmond @LiamHoughton',London/ Edgware,995,300,75,208511,110269,Thu May 06 16:17:15 +0000 2010,en-gb
Wed Sep 17 20:07:11 +0000 2014,"b'#Scozia #libera. Alex #Salmond, leader indipendentista: \\u201cLet\\u2019s do this (#Facciamolo)\\u201d | #Barbadillo http://t.co/xyZMtq0rSp'",,2480,266,22,32,13929,Sat Jan 21 11:06:13 +0000 2012,it
Wed Sep 17 20:05:56 +0000 2014,"b""Yes leader's votes:\\n\\n#Salmond to vote at 9AM Ritchie Hall, Fraserburgh.\\n\\n#Sturgeon to vote at 7:30AM Broomhouse Community Hall, Glasgow.""",United Kingdom,360,60,15,316,1885,Tue Jul 16 16:58:32 +0000 2013,en
Wed Sep 17 20:05:25 +0000 2014,b'#indyref. Deep down does #Salmond really want independence as could show reveal his vulnerabilies as to how to address the situation!',Newcastle Upon Tyne and London,740,1121,21,5148,9872,Tue Jun 05 02:28:00 +0000 2012,en
Wed Sep 17 20:04:42 +0000 2014,"b'#indyref Family poll shows split ; Mum voting YES, dad voting, NO, &amp; their 3 kids not eligible to vote but nobody likes #salmond'",Bristol,476,646,28,71,3432,Tue Oct 01 14:31:25 +0000 2013,en
Wed Sep 17 20:04:02 +0000 2014,b'RT @theactualpolson: RT @wishartwealth How does #Salmond make you really feel flowchart http://t.co/HmDUxV7QXD *genius*',Edinburgh ,305,771,37,5581,7857,Tue Nov 11 17:14:16 +0000 2008,en
Wed Sep 17 20:02:22 +0000 2014,b'Right #salmond what you got?',Houghton le Spring,289,539,1,92,958,Sun Oct 28 16:01:40 +0000 2012,en
Wed Sep 17 19:57:20 +0000 2014,"b""RT @YoungScotsUnion: Much as I loved the Obama campaign of 2008, the 'hope' word was overused and led to him under delivering. Remind you o\\u2026""","North West, England",1100,1262,22,2121,21349,Sat Oct 02 09:04:01 +0000 2010,en
Wed Sep 17 19:55:25 +0000 2014,b'Is #Salmond Going To Open Pandora\\u2019s Box? http://t.co/YuE3tK2tWs #scottishindependence #ScottishReferendum',"London, UK",2007,868,138,1539,25641,Fri Apr 20 19:27:30 +0000 2012,en
Wed Sep 17 19:54:05 +0000 2014,"b'RT @Laksmiz: #Salmond: \'Get up on Sunday knowing that you did it possible ""\\nhttp://t.co/jePJhEUHcC #CatalansWithScotlandYes #aye http://t.c\\u2026'","L'Ametlla de Mar, España",91,447,4,3230,2024,Sun Jun 29 19:02:12 +0000 2014,es
Wed Sep 17 19:51:04 +0000 2014,"b'RT @Laksmiz: #Salmond: \'Get up on Sunday knowing that you did it possible ""\\nhttp://t.co/jePJhEUHcC #CatalansWithScotlandYes #aye http://t.c\\u2026'",Consell de la Republica,9586,10411,65,74068,248864,Sat Aug 20 23:13:06 +0000 2011,ca
Wed Sep 17 19:51:02 +0000 2014,"b'RT @Laksmiz: #Salmond: \'Get up on Sunday knowing that you did it possible ""\\nhttp://t.co/jePJhEUHcC #CatalansWithScotlandYes #aye http://t.c\\u2026'",Barcelona - Catalunya,2976,2465,34,91696,193574,Tue Nov 03 21:16:17 +0000 2009,ca
Wed Sep 17 19:50:47 +0000 2014,b'RT @theactualpolson: RT @wishartwealth How does #Salmond make you really feel flowchart http://t.co/HmDUxV7QXD *genius*',"Perth, Scotland",703,3105,19,1403,2435,Tue Oct 06 18:09:04 +0000 2009,en
Wed Sep 17 19:46:35 +0000 2014,"b'If #Scotland votes #No tomorrow, Mr #Salmond is considering #fracking along the entire Eng / Scot border - plan sea.'",,567,2392,11,4048,3738,Fri Oct 30 21:47:40 +0000 2009,en
Wed Sep 17 19:43:07 +0000 2014,b'RT @wishartwealth How does #Salmond make you really feel flowchart http://t.co/HmDUxV7QXD *genius*',Edinburgh,6258,2716,125,845,23552,Thu Sep 17 19:30:09 +0000 2009,en
Wed Sep 17 19:37:52 +0000 2014,"b""#Salmond 'could step down by ##November' if #Scotland vot http://t.co/xTCwqoq9TX #September172014 http://t.co/YDcHhZiOW2""",,12903,17691,240,9,168878,Wed Apr 27 00:18:52 +0000 2011,en
Wed Sep 17 19:35:02 +0000 2014,"b""RT @BearGardenMan: Cameron 'Heir-to-Chamberlain' will now be best known for his Appeasement Foreign Policy - #Scotland #Salmond #EU http://\\u2026""",No Fixed Location,2864,2772,55,17664,40103,Thu Sep 26 08:08:22 +0000 2013,en
Wed Sep 17 19:34:06 +0000 2014,"b'RT @bcomininvisible: Still falling for ""we can keep the \\xa3"" lie? This is why we absolutely CAN\'T http://t.co/t7WxSjtgfY #indyref Why is #Sal\\u2026'",glasgow,1564,1795,54,34440,140083,Tue Mar 13 16:37:09 +0000 2012,en
Wed Sep 17 19:31:46 +0000 2014,b'How does #Salmond make you really feel flowchart http://t.co/B542uQ0Ffp',"Edinburgh, Scotland",2832,3006,105,446,14617,Fri Jan 29 11:38:39 +0000 2010,en
Wed Sep 17 19:30:38 +0000 2014,"b""RT @BearGardenMan: Cameron 'Heir-to-Chamberlain' will now be best known for his Appeasement Foreign Policy - #Scotland #Salmond #EU http://\\u2026""","England-themed-zone, #EUDisney",2081,2796,40,40660,25400,Sun Oct 18 18:56:30 +0000 2009,en-gb
Wed Sep 17 19:28:05 +0000 2014,"b""@politicsofuk But #Salmond won't have central bank &amp; borrowing costs will soar to cover increased risks. He doesn't mention this""","Leeds, West Yorkshire, England",2069,2729,161,22730,63444,Fri Feb 25 19:54:41 +0000 2011,en-gb
Wed Sep 17 19:26:40 +0000 2014,b'2/2. BT will want 13 billion for their infrastructure and the Railways will cost you even more. #indyref #salmond the swarmy fucker',"England, United Kingdom",96,306,3,1873,2150,Fri Apr 24 18:40:44 +0000 2009,en
Wed Sep 17 19:22:35 +0000 2014,"b""RT @BearGardenMan: Cameron 'Heir-to-Chamberlain' will now be best known for his Appeasement Foreign Policy - #Scotland #Salmond #EU http://\\u2026""","Alsager, England",544,807,9,8492,10027,Tue Aug 12 13:48:03 +0000 2014,en-gb
Wed Sep 17 19:21:44 +0000 2014,"b""RT @BearGardenMan: Cameron 'Heir-to-Chamberlain' will now be best known for his Appeasement Foreign Policy - #Scotland #Salmond #EU http://\\u2026""",multicultural Hell ....ENGLAND,552,539,6,43161,15230,Fri Aug 02 09:41:45 +0000 2013,en
Wed Sep 17 19:19:47 +0000 2014,b'@Jack_Blanchard_ but I think #Salmond expected 16-17 year olds would all vote #yes;school polls show clear majority for #nothanks #indyref',London/Yorkshire,5123,426,347,20958,146766,Mon Mar 12 19:07:46 +0000 2012,en
Wed Sep 17 19:17:45 +0000 2014,"b""Odds on #Salmond having himself made President for life in a couple of years if it's a Yes - viva el president Slymond""",The Fylde,274,1210,14,4430,9104,Wed Nov 25 12:26:38 +0000 2009,en
Wed Sep 17 19:17:25 +0000 2014,"b""Cameron 'Heir-to-Chamberlain' will now be best known for his Appeasement Foreign Policy - #Scotland #Salmond #EU http://t.co/y5vWVCnZTF""",North Yorkshire,8264,8881,66,37,8652,Wed Apr 06 07:47:17 +0000 2011,en
